dataset,fraction,outer,stage,method,seed,rho,status,macro_f1,auprc,far,early_recall,detection_delay,checkpoint_exists,prediction_exists,manifest_exists,hash_valid,test_evaluated,reuse,runtime,checkpoint_sha256,prediction_sha256,result_sha256,artifact_path,validation_only
3W,0.1,31001,formal_locked_test,JITTER_SCALING,46,N/A,COMPLETE_VALID,0.5046629624525077,0.8169561132900881,0.09809544228261063,0.8286947806645594,804.7272727272727,True,True,True,True,True,False,49.01129620000211,aac0255ce57bb8fda40e79579a539e10aefdf4f6afe5b6c16fc9b5f5148be3e1,1986dd16380a8b064ee32023fc96759b27652db5588da00ea8696c053449a1a6,4e84e02cc965bc01ce6a0b0412b1876d18bc963cf7fa7c4f6109a956e566b040,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_46\JITTER_SCALING\result.json,False
3W,0.1,31001,formal_locked_test,FINAL_QDIFFCL_FIXED,42,N/A,COMPLETE_VALID,0.44085566232731205,0.9119834490865913,0.0731450215290061,0.8911032302829389,1173.0,True,True,True,True,True,False,48.44832490000044,767e5c3c2c0e5bb4184fe700eb812fb22dab01e0583303ccfcee8795e1ee7c72,3039ae1d36ac1d4dc209fbc2625648056198ffdfcdd0f833121d8c48a9d66514,f022a3c6aec7caa480436f6abbfbf6e5dcdf6595e2aacdf343a79130fb4992c7,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_42\FINAL_QDIFFCL_FIXED\result.json,False
3W,0.1,31001,formal_locked_test,FINAL_QDIFFCL_FIXED,43,N/A,COMPLETE_VALID,0.41822614070746833,0.8367291775660883,0.1213306891068589,0.9208619227507516,756.9473684210526,True,True,True,True,True,False,49.77387500000259,4ea1b10f7076672a1b71b4e10eb75ffb69a056294d2bdd22888cb02474880bd2,943d7b0bdc269e85fd650086f16f0569a9019b5ee446795cbad13fe97c20e908,4bbb27e0a90080551534d5caeb547c33eed17401c4a85626b28f4ed818514562,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_43\FINAL_QDIFFCL_FIXED\result.json,False
3W,0.1,31001,formal_locked_test,FINAL_QDIFFCL_FIXED,44,N/A,COMPLETE_VALID,0.40908021854357485,0.8413907463030752,0.13632952779117757,0.91958985429034,884.2380952380952,True,True,True,True,True,False,49.33967219999977,cfdedaf21e0c697ac4bccb043686c8897db599168397adfda595e2aa48e7d614,1611f12a1f9875050eae2068285e7ac340b8d9d12b9a8d55172cbc47b7708e3e,1132a26ea6c1f51f00bb0919279f2c19f6288e1aaa1ef1b3c1bf59ed5de18ba1,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_44\FINAL_QDIFFCL_FIXED\result.json,False
3W,0.1,31001,formal_locked_test,FINAL_QDIFFCL_FIXED,45,N/A,COMPLETE_VALID,0.4230541305465756,0.8023848828066008,0.08514230583695127,0.8611903476987125,680.7,True,True,True,True,True,False,49.09161810000296,8fbdd3c3098546626191fc3cce1b9ba743dce1f5ab35be85f93dee58c81dd4a8,030897fbe14f06477184de0b565533f98075f7f00836f0aa4afe4886650c3bfd,15215a3116ada140bb11c3d588c352b3a5e9a1438ad6cfb4425da9b34e1a42b8,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_45\FINAL_QDIFFCL_FIXED\result.json,False
3W,0.1,31001,formal_locked_test,FINAL_QDIFFCL_FIXED,46,N/A,COMPLETE_VALID,0.4234476982640122,0.823806806913469,0.1040717514427114,0.8033305065145324,18.571428571428573,True,True,True,True,True,False,49.00911980000092,b0f3b2300de75d8f8ecfa699b9e5af55054eee96020389e0742f461c53ad760d,b5014686a87e23420150c654d7dcb6e8f16803ac8e2ef89ca51b4875e1c5499a,e1fd5277d8da99becc416508edc40ea5a134a24d2e989c50b68e4cfecefbdaa0,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_46\FINAL_QDIFFCL_FIXED\result.json,False
3W,0.1,31001,formal_locked_test,CALIBRATED_RHO,42,1.0,COMPLETE_VALID,0.44085566232731205,0.9119834490865913,0.0731450215290061,0.8911032302829389,1173.0,True,True,True,True,True,False,48.44832490000044,767e5c3c2c0e5bb4184fe700eb812fb22dab01e0583303ccfcee8795e1ee7c72,3039ae1d36ac1d4dc209fbc2625648056198ffdfcdd0f833121d8c48a9d66514,4b0f57b825a2dcca00002642e14fadb4557fddfe657f6c9ad7ee6e50cff8f162,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_42\CALIBRATED_RHO\result.json,False
3W,0.1,31001,formal_locked_test,CALIBRATED_RHO,43,1.0,COMPLETE_VALID,0.41822614070746833,0.8367291775660883,0.1213306891068589,0.9208619227507516,756.9473684210526,True,True,True,True,True,False,49.77387500000259,4ea1b10f7076672a1b71b4e10eb75ffb69a056294d2bdd22888cb02474880bd2,943d7b0bdc269e85fd650086f16f0569a9019b5ee446795cbad13fe97c20e908,3caadb0733313e1f61655359867f068b78ab59ef5e179766893151262e65ab2b,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_43\CALIBRATED_RHO\result.json,False
3W,0.1,31001,formal_locked_test,CALIBRATED_RHO,44,1.0,COMPLETE_VALID,0.40908021854357485,0.8413907463030752,0.13632952779117757,0.91958985429034,884.2380952380952,True,True,True,True,True,False,49.33967219999977,cfdedaf21e0c697ac4bccb043686c8897db599168397adfda595e2aa48e7d614,1611f12a1f9875050eae2068285e7ac340b8d9d12b9a8d55172cbc47b7708e3e,94702910f93b5af9c2f570210964ac6016a4b2506ce244c10e4574605fb3bd72,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_44\CALIBRATED_RHO\result.json,False
3W,0.1,31001,formal_locked_test,CALIBRATED_RHO,45,1.0,COMPLETE_VALID,0.4230541305465756,0.8023848828066008,0.08514230583695127,0.8611903476987125,680.7,True,True,True,True,True,False,49.09161810000296,8fbdd3c3098546626191fc3cce1b9ba743dce1f5ab35be85f93dee58c81dd4a8,030897fbe14f06477184de0b565533f98075f7f00836f0aa4afe4886650c3bfd,0abf07af652a4b73778dc8bc8902476cde96c4ed23a5cb1df5959cbe03acfc20,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_45\CALIBRATED_RHO\result.json,False
3W,0.1,31001,formal_locked_test,CALIBRATED_RHO,46,1.0,COMPLETE_VALID,0.4234476982640122,0.823806806913469,0.1040717514427114,0.8033305065145324,18.571428571428573,True,True,True,True,True,False,49.00911980000092,b0f3b2300de75d8f8ecfa699b9e5af55054eee96020389e0742f461c53ad760d,b5014686a87e23420150c654d7dcb6e8f16803ac8e2ef89ca51b4875e1c5499a,dd694a7c68d72e2535cf39c74798847e71dad6966d2b5cabb83e35f1af289d45,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31001\model_seed_46\CALIBRATED_RHO\result.json,False
3W,0.1,31002,formal_locked_test,NO_AUG,42,N/A,COMPLETE_VALID,0.44632184914289086,0.6500028733861565,0.7625509994264256,0.9564189536437455,64.18181818181819,True,True,True,True,True,False,57.318639500001154,47e5b4e746ce38b6aa502af8d7e4f8a73cb0c25e6483a1e5d55613090d44b487,a0ca23c5dedd002cb3ecb04de3593a82f625df07c3fdb7fd24f8019cc28c883a,9ebaff4d38e1b4d2630f21cd0d498ad6af6f5d7c17f776dc60ab4c23c638137f,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_42\NO_AUG\result.json,False
3W,0.1,31002,formal_locked_test,NO_AUG,43,N/A,COMPLETE_VALID,0.25127236647024104,0.6030294574125253,0.7169572416479985,0.6944187480727722,5570.875,True,True,True,True,True,False,56.64738729999954,99e054d0ade5a5808b04dec401a1970febec5f417d467f69b2e9f8ef2ca10635,5402583bf89cd82e65b5ded0d5905e66feb50d0a42c57dd332f6f31de53f6561,b62487821e88cc9a67aeea1b7ca2b32bcb8c9d35c89cdf949e85f7c68d69fdb7,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_43\NO_AUG\result.json,False
3W,0.1,31002,formal_locked_test,NO_AUG,44,N/A,COMPLETE_VALID,0.35951868659554576,0.6554240841961216,0.7262534766187245,0.961763798951588,371.0,True,True,True,True,True,False,56.238556700001936,8df62d7cc35bf9b95eb35a7a8738f3bafe47e6086cb25c347995a6e3a0c05cbc,ac53849c421ac0c2cc73dfd20cdeb2050275dfb8416ac943d1ec4ec09364756d,2de10c4e1bca88ecdb6e4ad3caca1da20f8885ef94130cbf8fb75e0d648e606c,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_44\NO_AUG\result.json,False
3W,0.1,31002,formal_locked_test,NO_AUG,45,N/A,COMPLETE_VALID,0.14407865690129187,0.46897438179329276,0.8857071740095018,0.7040805838215644,6104.111111111111,True,True,True,True,True,False,57.01617129999795,bac64118cfbe49bcad04dd0f88e4f19df70cf56906905334a118f78c98d9bf22,8369be7d6ed211ba21e2e51791e28eee7b319fe25db4ec8a4ad52e2a0a79f55f,6d458075d30be93fddaf5fa955e82ef4d56133db1a3e9ccc8e105e6e0e467cab,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_45\NO_AUG\result.json,False
3W,0.1,31002,formal_locked_test,NO_AUG,46,N/A,COMPLETE_VALID,0.3793001900373524,0.6239510508946502,0.7393699338766058,0.9810874704491725,504.3333333333333,True,True,True,True,True,False,57.21699219999937,d44822b8050ee4f9ea9c6dcff1867426c14cf7b5701201d8df8ad8f3fec79ea4,5f4cdf4719cca581e29bc7c496a1485d4b01b977e9ce37e60d3db7b850f22f87,1e512e753ccbdb94fd7f516ef36cc95478ca22c2fb9fbef79b83f82a799bec1b,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_46\NO_AUG\result.json,False
3W,0.1,31002,formal_locked_test,UNIFORM_DIFFUSION,42,N/A,COMPLETE_VALID,0.446706379939405,0.6487594305032858,0.7626375767020551,0.9564189536437455,64.18181818181819,True,True,True,True,True,False,56.36317259999851,ee08a3c8751726e549dc30a0122b2bc22f7a9abf9ce5bd2e1c36025a99255df3,c2bb32af76f7aadbf823750646faca684767a7fff41f03389e77e6c2b8534aa3,fda83b1a55f92961af169fd58ece197a4a4cc56644ab33749c5251ffc14647fd,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_42\UNIFORM_DIFFUSION\result.json,False
3W,0.1,31002,formal_locked_test,UNIFORM_DIFFUSION,43,N/A,COMPLETE_VALID,0.26162644889209197,0.6055151620400622,0.7169572416479985,0.7041833693082536,6111.222222222223,True,True,True,True,True,False,56.92117169999983,8237b152e991d4a8a5649223d33cc021395fa761ac96e6f010c71c9f5d6d2547,b844e56807eaac832554b074f26bd44656fc7d00335cc04c0ae7789cf5a59b44,804f82a44896b85eaa5d81e417451280784c9238687de86ce2815555fb7e8859,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_43\UNIFORM_DIFFUSION\result.json,False
3W,0.1,31002,formal_locked_test,UNIFORM_DIFFUSION,44,N/A,COMPLETE_VALID,0.14003126968591295,0.6797549536449068,0.7916842526757789,0.999280501593175,29.666666666666668,True,True,True,True,True,False,56.48934790000203,772075de4acd6b74fd63ac4d3e7cf09f3b778d0aacf820271426ca414fc4c89e,ea95bfdd49d5adcb7c90f22f67bc6094a329cfebcdeffe37db46560a95462563,431a6ad025877dd6f92354a2d0694f890a3f7bfefcaae6d983f35b3e6f4159bc,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_44\UNIFORM_DIFFUSION\result.json,False
3W,0.1,31002,formal_locked_test,UNIFORM_DIFFUSION,45,N/A,COMPLETE_VALID,0.4004618332000205,0.5328611512270582,0.7410473685919289,0.9892075238976257,283.0,True,True,True,True,True,False,56.57821530000001,584604846a8d3eafdbeb46248bc5eb46e0c16ac8235522b315ae338bf24ae8d7,7b42b3313f4bce8a2bd279cda4b6fa8db96036092004dd650b33ad70c79d2864,83a1895d7fb374bd7010a48cb0d74e920ca1408ff78264d5a52330b9c12c1733,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_45\UNIFORM_DIFFUSION\result.json,False
3W,0.1,31002,formal_locked_test,UNIFORM_DIFFUSION,46,N/A,COMPLETE_VALID,0.3737948391272051,0.6240853322918116,0.7550620650844669,0.9811902559358618,501.6666666666667,True,True,True,True,True,False,56.532702900000004,248c6ee2b8d42da46001cf70677ecbcac43dc3d1b40fad51dd6b70ec11538c14,a34f1ae2475143de1b623c5864c7d66982e86d108a6feb395513f686cda64eae,a1a8546419bbdd68d29487a69a1b1f648faa486b36bf7cd5ae6df6744782bf4f,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_46\UNIFORM_DIFFUSION\result.json,False
3W,0.1,31002,formal_locked_test,JITTER_SCALING,42,N/A,COMPLETE_VALID,0.444991065810979,0.6377382121489408,0.7616202937134076,0.9562133826703669,64.18181818181819,True,True,True,True,True,False,57.47107870000036,5cc6eb2abf257ddfbc613b63eeb378fcb766cb2923e62f67ea0e53d28e2dbc8b,87d0b569c3c07e73ea9fa19eabb155adf21e0a6aa4c64c6455ef28bce9284b56,27576c32ff6b76783ab26438ceb2f3af544abd03419b519a24a8f7c9efea0dee,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_42\JITTER_SCALING\result.json,False
3W,0.1,31002,formal_locked_test,JITTER_SCALING,43,N/A,COMPLETE_VALID,0.2500411490783748,0.6010175061949774,0.7169572416479985,0.6942131770993936,5578.875,True,True,True,True,True,False,57.0646854000006,5b2d2bd56b4276888d82bfdacd48c87cbd5b0ca704f6b4a451bbe44fed6a436e,b5eaa0decfef22b291cd61268a4de1377af2a2dcd115f703d4c9795e53a89f20,62297d468c3cd74359b4f73458581d4380f72782c8f1d0fccc6120f1a3dab24a,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_43\JITTER_SCALING\result.json,False
3W,0.1,31002,formal_locked_test,JITTER_SCALING,44,N/A,COMPLETE_VALID,0.13919139717246698,0.7007833299324454,0.791576031081242,0.9995888580532429,21.666666666666668,True,True,True,True,True,False,56.194259500000044,a8fe6bad30d8b78247d186385a4c1e5bdd928f731e480f42f480ad26a1cdc1af,2789b6593c984e532150ca58ad48033023e31a9e6e680ddba0882b21efdf848b,b23a8feae7ab9f5ca95fd86193e63906d78ac83a12e4b0399c72f0e03e6172ac,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_44\JITTER_SCALING\result.json,False
3W,0.1,31002,formal_locked_test,JITTER_SCALING,45,N/A,COMPLETE_VALID,0.09197911194167935,0.4816982722354345,0.8857071740095018,0.6922602528522973,6298.875,True,True,True,True,True,False,56.57081090000065,7a47d81b52795d9c903aa2686cf5da0c1362d0048bc51df894c40f6828896674,bfc215fa68ad71f3f335956f140b7c308f286fc9d04cc1ff127649c1ba4f821a,fd2ac82fdde00287a5c5aaeee5dfa963f4b9751935e691524a50c842f032a266,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_45\JITTER_SCALING\result.json,False
3W,0.1,31002,formal_locked_test,JITTER_SCALING,46,N/A,COMPLETE_VALID,0.38035247442435716,0.6323677936606797,0.739326645238791,0.9817041833693082,488.3333333333333,True,True,True,True,True,False,57.47266089999903,8274b0aef69514ccba3b94fdc11bb186f34d0c0bfa1aac729f59ab5a8a5faf7c,e4b357e7bac7b04ee3f6b6180be11b155090ed749e740062c2594c3c873e5123,544dacd420c25c3404ceb1122ebc0c96c2c471790d7a89952511be9d2bb0f3fe,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_46\JITTER_SCALING\result.json,False
3W,0.1,31002,formal_locked_test,FINAL_QDIFFCL_FIXED,42,N/A,COMPLETE_VALID,0.4462388851044021,0.6508992448667681,0.762572643745333,0.9564189536437455,64.18181818181819,True,True,True,True,True,False,56.43811730000016,f8a7291232717539071324b6efb5503d1bc512e98cdeb9eb6c09f1add0adb54d,b342f12665a5bf2bd49b9dd429f1718d5029ed55e950b9a775eedbfc42ff16dc,02985e052d963778715f61fd7c40e4804aceeed59f0ec94bef5c78b082510a00,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_42\FINAL_QDIFFCL_FIXED\result.json,False
3W,0.1,31002,formal_locked_test,FINAL_QDIFFCL_FIXED,43,N/A,COMPLETE_VALID,0.22831377889079427,0.5656480707367311,0.7174550609828685,0.6950354609929078,5968.571428571428,True,True,True,True,True,False,56.423316200001864,863a9b2743607e7914fd269aee30275adec21287dd1461b61bcb9e37bf8defdc,2e22f16509a2e646d2f3a10eafcf5dee2f4ed2a4944dcacbe417b930d47bac01,4f9dc46f18de0475fa5d28962fd05cb3ef7b6df7e17a4e3a826ba24766fef4ed,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_43\FINAL_QDIFFCL_FIXED\result.json,False
3W,0.1,31002,formal_locked_test,FINAL_QDIFFCL_FIXED,44,N/A,COMPLETE_VALID,0.1376512795313028,0.6855825598427585,0.7943465039013885,0.9993832870798643,29.666666666666668,True,True,True,True,True,False,56.21925380000175,bdb45018eb12e651c9fa781af827284e691b20baf9e7b04ba4f9f366ed6d42d1,8095a67babe341ef00c4df518109b6d263241de7ff4fab3ad53e16d2b38368e3,512d897759b7e3fb406d200a8b36b8d5a2cb2c5037fc896947e0f2e2990598a9,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_44\FINAL_QDIFFCL_FIXED\result.json,False
3W,0.1,31002,formal_locked_test,FINAL_QDIFFCL_FIXED,45,N/A,COMPLETE_VALID,0.4000298004916831,0.5328863583779766,0.7410473685919289,0.9891047384109364,283.0,True,True,True,True,True,False,56.3594946000012,45b42d3fcae590b84fde2c0e5b5cdaa2370f4071f3e2812e757f12bca28a59a4,a1e4cd0a7a985f576b17aab5b1ac9776b9589eef2318792a797989ba76d96612,44d1d6ddaaa57cf20ea219c479eec8aca8786a8da325637b49c71fe5108305ec,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_45\FINAL_QDIFFCL_FIXED\result.json,False
3W,0.1,31002,formal_locked_test,FINAL_QDIFFCL_FIXED,46,N/A,COMPLETE_VALID,0.3747943417741598,0.6240032630364956,0.7517829507699967,0.9811902559358618,501.6666666666667,True,True,True,True,True,False,56.72991320000074,2707227adb39ea141bca8b6c678ef3b02605eed371d66427e20617df147e9f42,45948cac16356b9166fa36743ef0c008856e84a98e263445e0b0fa56d73d4138,cc594c79b1437df65b9fc97dc0883b7be9c7c5e0b569f4b5f96b02f9bff7caea,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_46\FINAL_QDIFFCL_FIXED\result.json,False
3W,0.1,31002,formal_locked_test,CALIBRATED_RHO,42,1.0,COMPLETE_VALID,0.4462388851044021,0.6508992448667681,0.762572643745333,0.9564189536437455,64.18181818181819,True,True,True,True,True,False,56.43811730000016,f8a7291232717539071324b6efb5503d1bc512e98cdeb9eb6c09f1add0adb54d,b342f12665a5bf2bd49b9dd429f1718d5029ed55e950b9a775eedbfc42ff16dc,4b6ee672f5873c5392718dfb289ae8af8a374fa2872bf98fe907f984a201dc80,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_42\CALIBRATED_RHO\result.json,False
3W,0.1,31002,formal_locked_test,CALIBRATED_RHO,43,1.0,COMPLETE_VALID,0.22831377889079427,0.5656480707367311,0.7174550609828685,0.6950354609929078,5968.571428571428,True,True,True,True,True,False,56.423316200001864,863a9b2743607e7914fd269aee30275adec21287dd1461b61bcb9e37bf8defdc,2e22f16509a2e646d2f3a10eafcf5dee2f4ed2a4944dcacbe417b930d47bac01,b399124dd222d0bf60cb2212fdee16a21580427cc7083be56428f0ed42c0d372,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_43\CALIBRATED_RHO\result.json,False
3W,0.1,31002,formal_locked_test,CALIBRATED_RHO,44,1.0,COMPLETE_VALID,0.1376512795313028,0.6855825598427585,0.7943465039013885,0.9993832870798643,29.666666666666668,True,True,True,True,True,False,56.21925380000175,bdb45018eb12e651c9fa781af827284e691b20baf9e7b04ba4f9f366ed6d42d1,8095a67babe341ef00c4df518109b6d263241de7ff4fab3ad53e16d2b38368e3,a88fb93153d5b3977cfdc2fa34222abf9c15e53f9f0d808b4874e8d69cc5224c,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_44\CALIBRATED_RHO\result.json,False
3W,0.1,31002,formal_locked_test,CALIBRATED_RHO,45,1.0,COMPLETE_VALID,0.4000298004916831,0.5328863583779766,0.7410473685919289,0.9891047384109364,283.0,True,True,True,True,True,False,56.3594946000012,45b42d3fcae590b84fde2c0e5b5cdaa2370f4071f3e2812e757f12bca28a59a4,a1e4cd0a7a985f576b17aab5b1ac9776b9589eef2318792a797989ba76d96612,66d48c997e25de14dd0403fdec5eed442e8e4d995f38999d09a651e1d631d1a7,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_45\CALIBRATED_RHO\result.json,False
3W,0.1,31002,formal_locked_test,CALIBRATED_RHO,46,1.0,COMPLETE_VALID,0.3747943417741598,0.6240032630364956,0.7517829507699967,0.9811902559358618,501.6666666666667,True,True,True,True,True,False,56.72991320000074,2707227adb39ea141bca8b6c678ef3b02605eed371d66427e20617df147e9f42,45948cac16356b9166fa36743ef0c008856e84a98e263445e0b0fa56d73d4138,2f4cf9936f7b37467b0d26dd285610ffc1c4226630c6d84ebe6b25b334fd4b46,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31002\model_seed_46\CALIBRATED_RHO\result.json,False
3W,0.1,31003,formal_locked_test,NO_AUG,42,N/A,COMPLETE_VALID,0.3413370363270599,0.8427170606193369,0.8971818509891408,0.9959734217378313,138.2,True,True,True,True,True,False,51.05710049999834,97d348f28c5887208b8d6d8222a9ebe81300e72fd2e3b3b5a3eac78b45cd4c51,91d96e778d89a9bcc388d2b0ecc07f9a36b7aa0098a7321c06a23d0ac8727b6b,b22bfef2c231dd16acc8de431947677c18fd2654072bed38b714e2306c64dadd,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31003\model_seed_42\NO_AUG\result.json,False
3W,0.1,31003,formal_locked_test,NO_AUG,43,N/A,COMPLETE_VALID,0.3489808084032197,0.7639865797510247,0.8897017814376169,0.9947071126730503,111.78571428571429,True,True,True,True,True,False,50.20564379999996,5ed42ab47d0c771364b59395006ea0d33565ad59a630908552a875b7c8b1177f,642271f1194ee6cf0f71bb83f2b7227c26df1eaa60eaf6ccc0f93d9eec9e5744,3a9ce52b7801736bb164905b1bff81ed0b96c2a296ed69a8f71532a8ae887f85,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31003\model_seed_43\NO_AUG\result.json,False
3W,0.1,31003,formal_locked_test,NO_AUG,44,N/A,COMPLETE_VALID,0.4505979991901946,0.8893831370462085,0.6300318231029166,0.9198241395501046,3860.866666666667,True,True,True,True,True,False,55.14476590000049,41e1cf5b98aa847f865112811003edc44fbea021b989dffdd1e1a8735580466a,1df7a622d2e837796e06184e93d6ff98b2a2f9fbb70825ef098aec1996fad6ab,aefb524fd4319bcbc987b6e8b5c1093aa2fbdabf16b42bbc922017c8905454c8,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31003\model_seed_44\NO_AUG\result.json,False
3W,0.1,31003,formal_locked_test,NO_AUG,45,N/A,COMPLETE_VALID,0.42437112125665166,0.8663049623017246,0.5129096814408977,0.9159256150135879,188.3846153846154,True,True,True,True,True,False,54.06142370000089,aa8aa95c96cfb4db9e171b73f98aa85b7ba5acfba0248487c6e382e143f5076b,16c59e934fdc43bfca39f1f2197f139652cfde2c0b549c7c937d41578fb5a776,5553bba6a7b6fa42f3f7f2cf0c435b13f0bf4dc1add70164e9ddeee4fb424b6f,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31003\model_seed_45\NO_AUG\result.json,False
3W,0.1,31003,formal_locked_test,NO_AUG,46,N/A,COMPLETE_VALID,0.38586054330260705,0.8887724374457697,0.49519372723991995,0.8081186062063372,1912.090909090909,True,True,True,True,True,False,53.65455259999726,1a058aa6a2ec7277b936419557ff74af265a8ac15fc8c12f1879d7375c776bcf,628451311f5460ed6a660ef4db46e17695b4e61d6bba66e6f2d4d4d94bb6bc59,ebe89b5df1bd68e6c1afb81528189d0a2405296b036450210c5a820d5b2926d8,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f010\outer_31003\model_seed_46\NO_AUG\result.json,False
